WaveletEnergy,ShannonEntropy,Kurtosis,Variance,RhythmClass
715.0604591,5.99993148,7.691239412,0.015286295,1
718.0084355,5.982597174,3.775079937,0.017414592,1
693.7184362,5.966576621,4.427895666,0.016616758,1
830.9766686,6.019141456,3.544309283,0.018129468,1
726.8724968,5.985127903,4.321506733,0.016194703,1
742.712547,6.030616242,3.450240065,0.017172918,1
889.4196379,6.01111613,2.278590747,0.020749469,1
960.2006114,6.082534659,1.431610528,0.023041515,1
985.9506103,6.048181914,1.336986081,0.022716444,1
807.6859308,6.037171498,3.022184239,0.018681689,1
826.2416455,5.938970618,4.435365345,0.017157245,1
1000.486872,6.251384172,4.865820783,0.041075526,1
640.9304232,5.63507491,15.42441376,0.01207878,1
698.521499,5.955186738,5.728273134,0.017393427,1
812.0930926,5.864536504,6.048129424,0.016007098,1
748.9798196,5.897478878,5.877970609,0.014898063,1
859.8937141,5.938157944,4.393012971,0.016912328,1
604.2986187,7.168472199,-0.283639336,0.032797789,1
464.9113489,7.249822048,-0.568754591,0.036829086,1
922.5203739,6.98427512,-0.222284719,0.034510383,1
380.1330943,7.29455758,-0.759001643,0.048481161,1
657.7352641,5.866340295,8.121694512,0.014062897,1
627.4545231,5.772129718,8.207388811,0.015689392,1
626.5494325,6.058642349,6.314397417,0.015127046,1
658.9933172,5.827026497,8.900705274,0.015163092,1
764.0022633,5.857828688,7.383974793,0.015074102,1
438.4224207,6.540045122,-0.29621988,0.037370474,1
602.3129566,5.786562278,10.24804821,0.013803362,1
741.7368005,6.599410289,0.738709298,0.029801577,1
667.768487,7.010154847,-0.388015433,0.041215268,1
601.5083005,5.653869462,12.18865222,0.013916502,1
916.7497663,5.167815534,11.18261918,0.027372467,1
421.9169609,7.385499922,-0.497604517,0.032300283,1
590.7047859,5.673215074,12.8280187,0.013720535,1
973.2081726,5.223941185,11.4677513,0.028637784,1
607.850084,7.124473417,-0.124446458,0.028765553,1
567.7832661,5.621274718,11.82441584,0.013624095,1
1163.117656,5.82130351,4.153480613,0.050780135,1
743.2220387,7.147592026,1.536438295,0.020641537,1
587.625609,5.700087612,10.25291834,0.014068491,1
906.0925623,6.389601154,3.334908695,0.049750519,1
584.4370811,6.090855451,4.364853884,0.020703721,1
699.0408927,5.761195883,7.670639958,0.017144093,1
691.6998984,5.93251717,6.296861419,0.016188257,1
719.8677458,5.933120076,4.937351641,0.017954655,1
700.7042406,5.929364629,4.950216085,0.017022474,1
627.2105707,5.90564598,5.880697985,0.015433847,1
726.3677834,5.932086089,5.614278949,0.015854031,1
588.2969379,5.939290687,5.446341243,0.014976196,1
733.2194733,5.95454489,4.470089253,0.016735378,1
683.4995088,5.804921783,5.224481976,0.017038628,1
966.1174196,6.552099302,2.584775651,0.024471095,1
770.0116893,6.445931549,2.733513603,0.017382361,1
850.9502766,6.457495372,2.887735149,0.018416875,1
1460.827799,7.118725647,0.568678895,0.028271846,1
648.3692417,5.803425049,11.42690452,0.013416486,1
670.6292985,5.863391681,9.791518139,0.014253142,1
746.4924211,6.059211397,4.052162154,0.017380508,1
926.5735883,6.045962319,1.837310754,0.019337935,1
1027.765526,6.291056626,2.440749,0.020746151,1
810.8705555,6.258906978,3.470432576,0.017605563,1
732.6106453,6.007343115,5.72447211,0.017256259,1
782.4784841,5.936034153,4.066920614,0.017646617,1
801.1376051,6.039547368,2.810872789,0.018686579,1
729.6566112,5.881161522,5.652882135,0.016466659,1
717.8768484,5.87173634,6.125345721,0.014793262,1
746.1231751,5.98404378,4.583550488,0.015678553,1
792.9010104,6.029441733,3.199300828,0.016887551,1
871.2778097,6.03687565,3.270220575,0.017895726,1
892.3897854,5.970238567,3.692124855,0.018188565,1
744.1631921,5.971884246,3.835283326,0.015511586,1
873.3891581,6.055820436,4.147161456,0.016664203,1
1215.831654,7.237636266,-0.142665304,0.035569785,1
633.3851881,5.71357985,9.904063399,0.014549714,1
733.4662554,5.8672177,1.720912784,0.048015478,1
1131.107567,6.814571308,0.25712999,0.039331067,1
549.6503779,5.87515568,11.52195991,0.01299898,1
695.7606616,5.706458384,10.23602427,0.013331029,1
673.7456932,6.0832186,4.454192248,0.017285606,1
872.3474215,6.050335586,2.744115786,0.019064449,1
718.1765396,6.016802018,4.676709395,0.016299867,1
720.2027163,6.04037506,3.925515054,0.016160068,1
720.3446066,6.032906381,4.288252151,0.015834354,1
785.9928762,5.97825917,2.683966456,0.018860473,1
823.3729143,6.004072959,4.242790927,0.018424525,1
758.8090837,5.963985234,4.925682589,0.015484836,1
833.6693451,6.00958743,4.178070027,0.016431571,1
411.6887323,6.441883238,-0.738886312,0.036384554,1
561.4953163,5.794815191,10.51172545,0.012497713,1
1017.540055,7.531657222,-0.253746154,0.034570552,1
659.5425612,7.048206869,-0.731741967,0.045872661,1
606.1059786,5.762823864,12.32814468,0.013093975,1
612.2294292,5.753143099,8.350247538,0.015383673,1
656.5224891,6.014728064,4.352789425,0.017819921,1
909.1751244,5.929843582,2.773042994,0.020767225,1
825.2974558,5.936267428,4.257546901,0.018376023,1
733.0683512,6.053507252,3.062940932,0.016802344,1
817.7691714,6.118088714,2.579853364,0.017950582,1
860.0938131,5.976498546,3.708910352,0.017932907,1
844.0108964,5.94061672,3.786712734,0.017779671,1
846.1358933,6.014339439,2.822045462,0.018673622,1
865.0532992,5.95129247,3.819396576,0.018468594,1
810.5559588,5.920454173,4.057634692,0.016809579,1
857.6619753,6.003890072,4.012460786,0.017604667,1
1265.476028,5.207663886,8.309428489,0.040603985,1
803.7624621,7.559262602,-0.479856371,0.040766206,1
614.7545187,5.672559914,12.95873229,0.014113261,1
613.9415051,5.73822731,8.150482631,0.015917745,1
706.9716979,5.984044843,5.364267732,0.017340055,1
823.0436865,5.85788656,5.606371077,0.017600272,1
796.471417,5.913834277,5.151360595,0.01694463,1
837.6930918,5.886000841,4.41132175,0.017861853,1
801.5752839,5.92969502,4.127116676,0.017478625,1
890.0264099,5.996581212,2.794416419,0.019348812,1
849.0612935,5.930346009,4.275890707,0.018276513,1
900.6257041,5.895258999,3.99977514,0.019624836,1
766.7286639,5.83971075,7.637436721,0.016548739,1
839.9033591,5.916396388,6.247642253,0.01678135,1
721.0923971,7.189374737,-0.500949056,0.045361162,1
661.5364179,6.925257279,-0.677506543,0.046006072,1
499.7391712,6.892078471,-0.460957496,0.039860794,1
674.1102485,5.799919301,8.615424428,0.015228133,1
1015.548961,6.447320698,3.791990109,0.051855281,1
664.7439315,5.845148333,7.905456244,0.015913604,1
664.24836,6.07982178,3.838734955,0.01834512,1
846.2825977,5.931251154,4.34961417,0.019591907,1
771.3852143,5.848729837,6.828492235,0.016251217,1
737.9689273,5.948600746,3.832244483,0.016615835,1
841.2535037,5.865478785,5.674167085,0.017323523,1
804.3536057,5.914298042,5.235902859,0.017126641,1
834.1366902,5.884321701,4.431350979,0.017458255,1
855.1998907,5.944990615,3.625703652,0.017487727,1
782.4524238,5.900419953,4.410397657,0.016662283,1
833.2965818,5.942198238,4.556897758,0.016734404,1
1085.545412,6.787374037,-0.302750045,0.035847561,1
571.2203873,6.022262596,8.276037734,0.014125795,1
702.2886258,6.081863357,5.197830088,0.016071474,1
872.6244879,5.961022043,3.648242784,0.018545576,1
899.3706606,5.958850601,4.537533108,0.017822888,1
906.3158577,5.968921639,3.546560655,0.017831894,1
591.3664833,5.922241525,5.195852017,0.021689516,1
574.5092069,5.823386053,8.642133718,0.014023606,1
618.8767487,6.037837317,7.813808294,0.01375365,1
896.6037561,5.997897785,4.220271552,0.017567415,1
619.9357593,7.038631089,0.08826732,0.027021898,1
219.5884323,5.667927039,13.55725322,0.012343337,1
1710.535953,6.085463216,2.076092802,0.047928576,2
2207.066993,6.431962495,2.785063612,0.044570036,2
2574.328059,6.314187758,1.426691609,0.043661673,2
2305.053753,5.775620104,4.47329987,0.035756857,2
1187.519101,6.557186136,0.321201123,0.038813674,2
1136.777012,6.111998682,1.493683185,0.042790251,2
1855.680931,6.304997541,2.97583936,0.037601903,2
1530.596963,5.881675605,4.387809318,0.032755229,2
1853.290639,6.359948307,0.829918408,0.037775766,2
720.8248963,5.173371401,29.06458729,0.015899603,0
694.8881439,5.179988136,28.15544105,0.015520048,0
727.4363178,5.124106958,27.97165747,0.016622499,0
632.9332248,5.113377281,29.57529832,0.015192646,0
657.3423019,5.203705135,26.96418191,0.015501702,0
744.3236241,5.209107129,27.47424658,0.016011935,0
719.2807513,5.123204533,28.61718769,0.016300585,0
657.4285338,5.121990364,28.58091393,0.015721716,0
729.098287,5.192370629,27.8400577,0.015867508,0
688.9220571,5.115786229,30.68687367,0.015455027,0
695.0712258,5.182438334,29.42823123,0.015183814,0
731.883647,5.142667865,28.36534409,0.016244138,0
672.0263434,5.134502269,30.73232256,0.015147553,0
756.6044186,5.173108922,27.15928703,0.016882789,0
668.5519422,5.142372061,29.50734868,0.015147094,0
738.3125769,5.279462052,23.65152165,0.018030424,0
726.2615457,5.177862952,27.76555787,0.016222907,0
698.2193753,5.155229654,29.47860798,0.015879493,0
698.6297752,5.153190433,29.03607217,0.016040391,0
700.4667191,5.182560267,28.00919178,0.015497867,0
674.6397455,5.160778515,29.10717485,0.015605373,0
711.8137179,5.166062973,27.6921452,0.015883753,0
704.261824,5.144236636,28.40497443,0.016106704,0
679.765787,5.165296279,29.0229702,0.01560389,0
715.3284787,5.231278099,25.36196655,0.017267312,0
704.9886381,5.121122889,28.31103491,0.016248116,0
600.1359131,5.180491162,30.84509473,0.014159284,0
634.2524959,5.099628646,30.31332615,0.015512975,0
743.8787464,5.230312746,26.02037951,0.017073353,0
627.4510579,5.168490702,29.46956861,0.015503794,0
651.3469507,5.160178819,29.69491132,0.015530325,0
702.2732322,5.203640545,27.6319961,0.016183244,0
659.155249,5.149850983,29.10390638,0.015501912,0
716.4547361,5.291161367,25.78110843,0.016636377,0
736.0840735,5.19867125,26.93377349,0.016532095,0
663.3124375,5.172235814,28.65445091,0.015852909,0
720.1092237,5.216161968,26.01910965,0.016851637,0
687.7999502,5.210878228,26.42053324,0.01672146,0
726.3446995,5.28059698,25.57339761,0.017121124,0
682.3717533,5.170931205,27.86976909,0.015671462,0
661.9403556,5.17153968,30.13751088,0.01515139,0
657.5977404,5.16329577,29.71028728,0.015004573,0
664.4624991,5.151901634,28.96928057,0.01591535,0
687.2026442,5.18343299,28.83803455,0.015648579,0
722.3557202,5.209309925,28.33026417,0.015913851,0
715.2582424,5.131636033,29.63892916,0.016067359,0
690.8856028,5.22596608,28.88342443,0.015972116,0
664.4731145,5.198475296,28.56408302,0.01536986,0
654.2503485,5.136197718,28.36191726,0.015583864,0
685.7328478,5.189613291,27.05144882,0.016075291,0
694.1198905,5.171195101,27.97818376,0.016563571,0
717.4288999,5.281249284,18.91219561,0.017973563,0
652.2196781,5.145012464,28.70625326,0.015839627,0
733.2218651,5.262879808,27.21322414,0.016239781,0
689.9516808,5.213990794,26.1100826,0.015871298,0
689.2938277,5.185184143,30.20017478,0.015798423,0
709.9720442,5.128238362,28.68840894,0.016182064,0
650.803721,5.123464939,30.89814467,0.015271596,0
706.5638848,5.191920378,28.44271527,0.016584543,0
746.4386285,5.185865561,28.62010576,0.015838427,0
677.7566086,5.153595711,31.15128544,0.01497256,0
727.8587475,5.178104189,29.21425561,0.015955347,0
729.448073,5.16183481,28.83405897,0.015856867,0
659.8717964,5.162889377,26.89249737,0.016070583,0
683.3683273,5.094060137,30.83140852,0.015683334,0
649.4857546,5.12210903,30.16314934,0.015278897,0
786.9501009,5.378099832,23.41573251,0.017847904,0
770.6049996,5.27559119,23.05636192,0.017354186,0
678.1885901,5.124762196,29.90130992,0.015356272,0
747.2662738,5.227638598,25.32224331,0.017163228,0
666.1698474,5.104221794,30.66587651,0.015611532,0
646.7117666,5.145935606,31.17364384,0.014657231,0
689.1590272,5.111326956,29.91696147,0.016085564,0
626.3455163,5.140222236,31.43171676,0.014213612,0
640.6479921,5.123614036,30.61952916,0.015045341,0
655.8513449,5.133791752,29.92777473,0.014995663,0
644.4795292,5.096291912,30.9661902,0.015264015,0
711.6755758,5.205262001,27.59414524,0.016205673,0
681.2979333,5.130814545,29.83532194,0.015872608,0
667.2017693,5.166787566,30.19166898,0.0149625,0
758.2055102,5.150642328,27.96855851,0.016610681,0
658.102138,5.12470229,29.44939707,0.015856583,0
683.0357119,5.112533864,30.71397412,0.015700935,0
717.1411005,5.186433738,27.96463626,0.015637351,0
667.8371101,5.113095891,30.28134518,0.015383684,0
723.4591659,5.214026495,26.36556829,0.016816342,0
775.7278496,5.153508215,26.51704608,0.017086483,0
658.1041957,5.161453972,28.31300061,0.015891707,0
634.7386261,5.124688798,31.55832004,0.014917599,0
724.7818187,5.181075724,28.39432674,0.015759494,0
680.3417667,5.122877883,28.49474612,0.015785405,0
709.9399022,5.188046548,28.845294,0.015770152,0
671.4725917,5.10771416,28.64615027,0.016362562,0
672.0340965,5.128379627,31.37850033,0.015259602,0
703.5007045,5.241885052,26.81992983,0.015970262,0
740.4991081,5.184500507,26.19223645,0.017395068,0
693.9263652,5.177195238,28.14717206,0.015901284,0
693.6012438,5.117783737,29.72514596,0.015996299,0
679.4133477,5.140451343,28.18698528,0.015519477,0
672.1980987,5.113637554,31.04097486,0.015234919,0
710.6126875,5.156417769,29.22697758,0.015737951,0
682.8304901,5.151004391,30.53132713,0.0153852,0
693.9750494,5.127581632,30.20973598,0.015622272,0
683.5372344,5.129337717,30.737337,0.015142892,0
705.6439949,5.149683721,30.59278701,0.015442477,0
709.2478266,5.116391297,31.26612592,0.01560982,0
705.8672747,5.149881054,29.99456512,0.01545878,0
596.1871854,5.127714983,30.08900167,0.015041745,0
690.9154273,5.110060578,30.4268963,0.015656033,0
750.7405086,5.154885979,26.83302923,0.016534178,0
642.6578384,5.124576643,30.19989583,0.015306037,0
688.5569002,5.107970971,30.25992257,0.015893443,0
731.1071328,5.197289084,27.48523807,0.015975433,0
651.9786579,5.156807677,30.52237774,0.015039045,0
647.0779139,5.205214494,25.20879161,0.016543354,0
744.013418,5.13884554,28.73779,0.01686649,0
618.5509249,5.21998545,29.8996273,0.014349834,0
557.9628886,5.4028666,7.202656878,0.021803675,0
634.231961,5.31839687,25.97749429,0.015534908,0
583.3418696,5.305922522,27.04387468,0.014998612,0
405.7737704,5.706026845,5.264516975,0.02162705,0
658.8284601,5.2441338,20.20419663,0.01737684,0
655.4231663,5.254629481,19.90179853,0.016836785,0
659.2852486,5.153875401,26.09258925,0.015646892,0
734.2526233,5.328688136,16.97963286,0.019015066,0
573.0797952,5.433294533,13.40059818,0.017946942,0
570.0608257,5.228522729,25.26363889,0.014595264,0
600.4644399,5.333048053,15.44130871,0.016680513,0
764.4630222,5.144102995,26.81775837,0.01704643,0
573.8859909,5.11695933,32.73944162,0.013560713,0
714.5763393,5.1414472,29.19299618,0.015740195,0
332.6204799,5.804972321,1.389644527,0.028844449,0
705.9292358,5.540311601,1.702311638,0.03373415,0
629.9562956,5.565525404,14.70501305,0.017111181,0
643.6406275,5.142637788,31.92339065,0.015139636,0
682.9876279,5.224178317,28.60719255,0.015122831,0
659.2171863,5.227603877,27.98932672,0.015981955,0
705.1653881,5.164263454,28.5952863,0.016302842,0
660.6311476,5.202957358,30.27407782,0.014982241,0
607.8387245,5.143525457,25.94990713,0.016323103,0
666.5692042,5.236346976,22.21718217,0.017074855,0
772.0594468,5.389420541,23.20158382,0.017625952,0
728.3795223,5.290546037,26.53619059,0.016780097,0
670.2191975,5.430426787,19.25089872,0.016627537,0
641.478358,5.42602727,19.62353794,0.016115365,0
655.2033219,5.331508453,27.11590303,0.016031045,0
681.9440141,5.414662295,28.2397505,0.015443781,0
591.945642,5.253338935,26.13029688,0.016077636,0
669.3214996,5.232269257,27.60528286,0.015909132,0
675.2940789,5.167961821,27.30864355,0.016013352,0
658.641029,5.27825216,25.1797449,0.017051138,0
607.3856252,5.213376058,28.43498583,0.015768951,0
706.3590861,5.244959856,25.9575405,0.016597875,0
561.1925896,5.372165548,20.61982226,0.015711625,0
720.2467265,5.3845436,23.79600588,0.016710448,0
504.2967678,5.613510321,24.45582546,0.014279242,0
869.378704,5.694941663,16.21686648,0.023392998,0
580.8406431,5.591720015,20.25945535,0.015415402,0
704.2951813,5.421611386,24.50717369,0.01645031,0
675.1359935,5.389302583,19.87867538,0.01752065,0
749.09355,5.434305993,20.57822442,0.01858547,0
709.0475286,5.337520854,25.13171922,0.016823389,0
624.0879487,5.304070918,27.35118643,0.015693376,0
703.7918984,5.421020988,21.52438788,0.017609048,0
622.4611803,5.310055449,27.2242669,0.015245587,0
708.1519149,5.362757935,24.20834594,0.017193646,0
617.5632221,5.279448917,27.88016142,0.015313648,0
650.221875,5.376139845,25.2333746,0.016406125,0
691.3571742,5.283382212,25.7111869,0.016639422,0
681.2241514,5.318827824,25.38146389,0.01658872,0
682.9148254,5.403380225,24.80985385,0.016012683,0
650.3603248,5.370529165,24.77121842,0.016248901,0
698.9101048,5.429606801,23.85572748,0.016568418,0
571.4059237,5.564247823,22.29729331,0.014554937,0
631.575726,5.574097382,21.52203734,0.016094715,0
585.1957184,5.430807044,20.85730087,0.016121619,0
600.1333397,5.233729187,25.02684737,0.015357887,0
653.6808736,5.213445343,24.07259478,0.016002625,0
683.5410739,5.265002265,27.80341868,0.015279104,0
659.1649349,5.152758422,28.52735966,0.016193314,0
787.7885599,5.548012462,15.18316387,0.021924899,0
576.4810758,5.212952556,24.05671642,0.015262103,0
542.4539385,5.160331368,31.83983596,0.013870563,0
696.4691782,5.146242368,28.88082004,0.015245471,0
600.2379445,5.166536074,31.428054,0.014036331,0
717.452288,5.142542621,29.80963254,0.015999616,0
654.6711509,5.168854788,30.00277088,0.015748344,0
648.8144703,5.148589257,31.41374874,0.015145714,0
558.9278106,5.274954484,23.09092504,0.015144066,0
498.069957,5.504588806,2.476368387,0.02903164,0
664.1622488,5.438946109,19.29276634,0.018464911,0
658.8316256,5.29258985,19.49643848,0.016615591,0
635.5647369,5.089799824,30.19257484,0.016058512,0
676.4081196,5.114005506,30.73589755,0.015703992,0
652.4912517,5.030090942,33.20482188,0.015266277,0
716.6632508,5.076984543,31.3695868,0.015901607,0
691.8023959,5.115892923,31.46003001,0.015159586,0
670.8639699,5.092828022,32.93115015,0.014690297,0
685.9784156,5.061459316,32.2776867,0.01551479,0
615.5680615,5.023618749,35.19323759,0.01435693,0
715.3030845,5.082251888,31.91897736,0.015777777,0
665.6514004,5.090701189,32.03378237,0.015197113,0
674.6432218,5.106728324,28.98860137,0.015809394,0
716.3909671,5.08792909,30.9082943,0.015970009,0
665.7114509,5.105905316,30.28481647,0.015099675,0
696.0048333,5.127361233,30.02704696,0.01578478,0
739.0231121,5.117193154,30.60103256,0.015774418,0
725.3338827,5.091106386,31.689783,0.015603559,0
667.8298204,5.096000727,31.89736522,0.014839667,0
707.4534214,5.116265666,29.19655321,0.015562431,0
679.1748012,5.114323029,31.59123183,0.014861311,0
667.3017496,5.086160425,32.66929514,0.014898757,0
726.1646949,5.108610718,30.90056599,0.015457606,0
668.6300587,5.098324879,32.1873615,0.014756036,0
679.6248085,5.087145881,32.43477189,0.015146576,0
738.3516679,5.13105319,30.49484574,0.015650739,0
580.2880824,5.115416337,30.1353742,0.014881746,0
651.4429818,5.099480582,32.59332737,0.014762118,0
668.617036,5.108433617,31.14999253,0.014951381,0
702.1989432,5.12973457,30.15321136,0.015816423,0
642.0115053,5.063655251,33.38864963,0.014868973,0
685.6481918,5.108368117,32.27890606,0.015106757,0
633.130062,5.102673049,32.11945606,0.014328354,0
537.1573158,5.070899404,34.8565614,0.013447999,0
720.0055231,5.087964312,30.58475818,0.015810255,0
613.0584968,5.075410608,34.36891453,0.014460693,0
734.8544188,5.134323171,29.84459414,0.016058864,0
566.7293063,5.12040861,32.73839914,0.013422571,0
625.3437747,5.152050939,30.40480448,0.014938503,0
709.8897203,5.107855443,31.23682551,0.015671202,0
675.4316057,5.040459281,32.95673555,0.015337684,0
695.5352129,5.098909008,30.58226714,0.01601205,0
683.2412287,5.063897945,31.25272287,0.015517253,0
645.9736259,5.089833603,31.32147239,0.015468866,0
652.9433744,5.068098461,33.3997617,0.01467904,0
718.0277675,5.111739651,30.25227562,0.015935927,0
617.7420201,5.113672378,31.93090483,0.015086618,0
656.1848423,5.090479805,30.89110522,0.015436494,0
735.3654096,5.126070537,29.5606294,0.016234323,0
622.2993579,5.128918809,29.89989804,0.015647476,0
654.8548754,5.101022217,31.15437196,0.01517295,0
682.0809469,5.144047839,30.17904181,0.015158547,0
708.2768079,5.07953563,31.62251184,0.015687626,0
752.1440008,5.13390974,30.00061144,0.015961678,0
713.264929,5.160275548,30.51324083,0.015500655,0
716.0339165,5.082760561,29.93480045,0.016067112,0
691.7391198,5.108281652,30.07584109,0.01579458,0
734.5597941,5.13373643,29.7843248,0.015968261,0
671.8038338,5.084147144,32.55414776,0.014982115,0
758.7569334,5.1322915,28.20253197,0.016932525,0
638.9476582,5.080874123,33.26544489,0.014851229,0
710.196195,5.100068266,30.8459231,0.015572851,0
671.8272036,5.098259222,31.04572652,0.015259819,0
731.7874945,5.154204278,29.68060867,0.015534598,0
644.1874353,5.061326506,32.82857874,0.0145442,0
688.254958,5.121008256,31.13265618,0.015148158,0
723.7396716,5.251752,25.11124566,0.017111123,0
716.6778907,5.089313055,28.02847734,0.016470784,0
735.0384729,5.120401527,29.9028751,0.015888367,0
743.5266937,5.156057257,28.46567966,0.016148539,0
708.5820629,5.099383985,31.61981417,0.015319803,0
756.1431554,5.118705372,29.18399591,0.016209454,0
654.7889714,5.081720932,32.66382798,0.014761317,0
767.7412929,5.128992973,28.13075583,0.016805454,0
741.6960976,5.108444658,29.80260032,0.01598976,0
661.1889694,5.093892968,29.59278655,0.015586651,0
730.3851371,5.130401297,29.9973792,0.015493006,0
729.0156084,5.121068796,25.62461496,0.017107998,0
701.959875,5.197667305,28.44131756,0.01593267,0
555.3953475,5.117628686,29.18433036,0.014000336,0
725.4339712,5.159970528,26.87532391,0.015954419,0
589.1568495,5.107877398,28.54331187,0.015136312,0
712.6897845,5.066521795,31.46938914,0.015967141,0
720.1237808,5.117681588,29.14988516,0.016034004,0
679.3347327,5.089073518,31.41726126,0.015498575,0
719.6982279,5.186403666,25.50666761,0.016627681,0
694.2174479,5.098926873,29.72443394,0.015592229,0
677.1353597,5.143663182,29.37334691,0.014870156,0
693.9707838,5.123685592,28.91565742,0.015754794,0
730.4898457,5.114508203,30.17304853,0.015876575,0
654.2453027,5.108335457,30.44834399,0.015214432,0
623.2782632,5.084676487,31.97610171,0.014619923,0
711.1186425,5.142764266,29.35880586,0.015435829,0
656.2750639,5.091365935,31.96070896,0.014947615,0
759.8005786,5.149433022,27.42435956,0.017126146,0
727.281116,5.118140812,29.15013797,0.016041193,0
736.3932279,5.137890941,26.93958469,0.016896277,0
616.2104332,5.041804879,33.83935217,0.014567275,0
735.1622524,5.156619156,19.97717523,0.018502617,0
619.7784559,5.194351662,27.07798457,0.015696278,0
641.2042718,5.184178777,22.63401447,0.016137305,0
673.241481,5.140170145,29.14827958,0.015390334,0
673.3033378,5.043564295,31.10563605,0.015819198,0
746.338271,5.128389307,29.33611574,0.015964304,0
690.1713904,5.094058521,30.82124203,0.015535507,0
708.5626323,5.080242102,27.86572484,0.016427239,0
697.8309554,5.07256477,31.01642528,0.015860219,0
652.5352909,5.127532087,30.42979029,0.015057007,0
680.8929234,5.127620261,29.2858101,0.015729538,0
703.7533629,5.166787962,27.9532643,0.01651799,0
615.0512788,5.090525229,32.50478505,0.014722167,0
724.1332569,5.118547657,28.71872935,0.016032989,0
635.930172,5.055925,32.47358136,0.014989939,0
673.2460994,5.10589872,31.13946357,0.015231268,0
744.5846517,5.109722991,29.41459284,0.016461021,0
607.9578559,5.079412532,33.65255101,0.014315447,0
733.0745214,5.124136112,29.06297274,0.016171255,0
625.6952246,5.073218185,32.50450663,0.014828635,0
741.6515568,5.16497204,29.2397974,0.015901005,0
691.0174895,5.126334597,29.25072278,0.016207819,0
676.249272,5.058515655,31.40019432,0.015545927,0
721.3825181,5.207221737,26.78724394,0.01672575,0
724.797323,5.102371702,29.81746163,0.016224849,0
663.2597645,5.076358594,32.11121216,0.01486133,0
727.902555,5.140461342,28.12853636,0.016070382,0
765.42572,5.095583297,27.87754719,0.016769234,0
709.2899317,5.133616116,28.48180755,0.015736938,0
715.043226,5.067174748,29.61450381,0.016361335,0
656.9416196,5.087700944,32.06786978,0.014994193,0
711.0117707,5.133325224,28.99399836,0.016275233,0
731.5799738,5.141280823,28.53317703,0.016047615,0
683.6555514,5.094069306,30.62593691,0.015347107,0
715.6977125,5.094386965,29.08903417,0.016197474,0
664.7202214,5.065582892,32.31531375,0.015288141,0
673.4754866,5.101549154,30.30926861,0.015219975,0
697.2148044,5.078056903,28.86313216,0.016102019,0
649.6568392,5.104285791,31.31962185,0.01495226,0
685.4361007,5.132381338,29.39642665,0.016155482,0
729.5992228,5.116308752,29.52731395,0.016019326,0
628.8313855,5.140826794,31.71760559,0.014506458,0
739.9939364,5.10438644,29.87509205,0.016158299,0
708.0288021,5.132556445,27.47195194,0.016463687,0
652.5667522,5.119954823,31.582358,0.014940502,0
671.1250616,5.086347654,30.9080199,0.015355488,0
636.7501256,5.109496788,29.77552866,0.015398299,0
662.3780156,5.13052226,30.75836497,0.01466384,0
702.2519705,5.104588868,30.40060518,0.015570456,0
675.2783446,5.126677727,30.1969473,0.015030955,0
661.348097,5.134340313,31.14055885,0.014786376,0
734.9010365,5.149404732,28.87612656,0.016017284,0
645.5839614,5.048914989,31.71433564,0.01543385,0
750.8727589,5.162902893,26.63867682,0.01701055,0
693.1253774,5.052358229,30.99934951,0.015892801,0
691.0398462,5.114758315,30.54849206,0.015346998,0
695.0956337,5.093818377,30.66845501,0.015711573,0
659.8966197,5.095765786,31.90871505,0.014652199,0
678.8347903,5.063151321,31.07437527,0.015297917,0
688.6570829,5.210744719,26.4363317,0.016013296,0
696.1681224,5.091643055,29.86684212,0.015995995,0
657.4441052,5.08406425,32.30214404,0.014903206,0
717.06125,5.14283895,29.77156394,0.015431952,0
621.3011339,5.11697241,32.64398684,0.014390896,0
703.0017601,5.092207339,29.68705438,0.015886395,0
715.8110783,5.141792977,27.60776421,0.016251668,0
671.9657622,5.090543671,31.78951981,0.015360766,0
701.7423193,5.099481879,29.57075736,0.015586963,0
705.841928,5.100895082,29.00459215,0.016231399,0
664.6125189,5.07835537,32.07637077,0.014928346,0
715.7033112,5.150287926,27.2762445,0.016446845,0
714.0272354,5.110306065,29.64040661,0.015819423,0
678.893295,5.059635722,31.38541307,0.015517791,0
707.9693741,5.137144725,28.48005413,0.016365263,0
740.8887512,5.082015853,29.65398728,0.016369594,0
637.7030477,5.102882405,32.62505144,0.014353929,0
699.7375036,5.091277251,31.46998555,0.015610946,0
765.6188791,5.08675628,29.15028698,0.016526641,0
621.0877877,5.107264352,29.58935505,0.015035166,0
710.4054977,5.058628861,30.72228235,0.016087952,0
737.9765332,5.106882339,29.21476796,0.01618059,0
654.9196202,5.147400398,29.54661102,0.01545256,0
682.7437068,5.085003926,31.59293729,0.015311269,0
667.8383169,5.099098803,31.02478095,0.014934203,0
606.9980214,5.063955904,33.94964928,0.014617807,0
700.3840374,5.099524137,29.70851066,0.015680938,0
610.6720867,5.097617953,33.4432586,0.01430914,0
666.5574867,5.111521595,29.38027602,0.015754619,0
710.9627394,5.098710484,30.40719474,0.016108927,0
645.5611615,5.066865528,32.38999235,0.01492513,0
688.2205597,5.119240179,29.40686981,0.015566364,0
647.7197419,5.109154849,30.36859789,0.01551872,0
597.0252635,5.045661452,34.36250739,0.014365596,0
703.4062368,5.109680483,30.61380257,0.015400133,0
716.5782801,5.152720639,28.10359589,0.016594175,0
